source_type,category,subcategory,CO2_Mg,CH4_Mg,N2O_Mg,CN_Mg,notes,CO2_GgCO2e,CH4_GgCO2e,N2O_GgCO2e,total_GgCO2e,HFC_PFC_SF6_GgCO2e,hfc_data_gap,biogenic_co2,ipcc_sector,in_S,f_frac_central,f_frac_low,f_frac_high,e_frac_central,e_frac_low,e_frac_high,scope_note,S_F_E_central,S_E_only_central,S_F_only_central,S_only_central,F_only_central,F_E_only_central,E_only_central,uncovered_central,S_F_E_low,S_E_only_low,S_F_only_low,S_only_low,F_only_low,F_E_only_low,E_only_low,uncovered_low,S_F_E_high,S_E_only_high,S_F_only_high,S_only_high,F_only_high,F_E_only_high,E_only_high,uncovered_high,year,scenario,S_F_E_computed,S_E_only_computed,S_F_only_computed,S_only_computed,F_only_computed,F_E_only_computed,E_only_computed,uncovered_computed
MOBILE,Motocicleta,,159168.4,23.9,1.9,1.9,Annex IV; motorcycles,159.1684,0.6691999999999999,0.5035,150.9808366457386,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Motocicleta: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,150.9808366457386,0.0,0.0,0.0
MOBILE,Motocicleta,,159168.4,23.9,1.9,1.9,Annex IV; motorcycles,159.1684,0.6691999999999999,0.5035,228.6080689338919,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Motocicleta: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.34109999999998,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,228.6080689338919,0.0,0.0,0.0
MOBILE_NONROAD,Aviacion,,1037.0,0.1,0.0,0.0,Annex IV; aviation,1.037,0.0028,0.0,1.160071946862596,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Aviacion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,1.160071946862596,0.0,0.0,0.0
MOBILE_NONROAD,Aviacion,,1037.0,0.1,0.0,0.0,Annex IV; aviation,1.037,0.0028,0.0,0.8805384981531408,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Aviacion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,0.8805384981531408,0.0,0.0,0.0
MOBILE_NONROAD,Aviacion,,1037.0,0.1,0.0,0.0,Annex IV; aviation,1.037,0.0028,0.0,1.3643077067817557,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Aviacion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,1.3643077067817557,0.0,0.0,0.0
MOBILE_NONROAD,Aviacion,,1037.0,0.1,0.0,0.0,Annex IV; aviation,1.037,0.0028,0.0,1.171672666331222,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Aviacion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,1.171672666331222,0.0,0.0,0.0
MOBILE_NONROAD,Aviacion,,1037.0,0.1,0.0,0.0,Annex IV; aviation,1.037,0.0028,0.0,0.8673304206808438,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Aviacion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,0.8673304206808438,0.0,0.0,0.0
MOBILE_NONROAD,Aviacion,,1037.0,0.1,0.0,0.0,Annex IV; aviation,1.037,0.0028,0.0,1.3984153994512996,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Aviacion: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397999999999998,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,1.3984153994512996,0.0,0.0,0.0
MOBILE_NONROAD,Locomotoras,,594.3,0.0,0.2,0.3,Annex IV; railways,0.5942999999999999,0.0,0.053,0.7221721207964594,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Locomotoras: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,2025,central,0.0,0.0,0.0,0.0,0.6499549087168135,0.0,0.0,0.07221721207964593
MOBILE_NONROAD,Locomotoras,,594.3,0.0,0.2,0.3,Annex IV; railways,0.5942999999999999,0.0,0.053,0.548155962545228,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Locomotoras: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,2025,low,0.0,0.0,0.0,0.0,0.4933403662907052,0.0,0.0,0.05481559625452279
MOBILE_NONROAD,Locomotoras,,594.3,0.0,0.2,0.3,Annex IV; railways,0.5942999999999999,0.0,0.053,0.8493136935947592,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Locomotoras: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,2025,high,0.0,0.0,0.0,0.0,0.7643823242352833,0.0,0.0,0.0849313693594759
MOBILE_NONROAD,Locomotoras,,594.3,0.0,0.2,0.3,Annex IV; railways,0.5942999999999999,0.0,0.053,0.729393842004424,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Locomotoras: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,2026,central,0.0,0.0,0.0,0.0,0.6564544578039816,0.0,0.0,0.07293938420044238
MOBILE_NONROAD,Locomotoras,,594.3,0.0,0.2,0.3,Annex IV; railways,0.5942999999999999,0.0,0.053,0.5399336231070496,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Locomotoras: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,2026,low,0.0,0.0,0.0,0.0,0.48594026079634467,0.0,0.0,0.05399336231070495
MOBILE_NONROAD,Locomotoras,,594.3,0.0,0.2,0.3,Annex IV; railways,0.5942999999999999,0.0,0.053,0.870546535934628,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Locomotoras: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,0.0,0.0,0.0,0.0,0.58257,0.0,0.0,0.06472999999999998,2026,high,0.0,0.0,0.0,0.0,0.7834918823411653,0.0,0.0,0.08705465359346279
MOBILE_NONROAD,Lanchas_recreativas,,0.0,0.0,0.0,0.0,Annex IV; recreational boats,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Lanchas_recreativas: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Lanchas_recreativas,,0.0,0.0,0.0,0.0,Annex IV; recreational boats,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Lanchas_recreativas: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Lanchas_recreativas,,0.0,0.0,0.0,0.0,Annex IV; recreational boats,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Lanchas_recreativas: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Lanchas_recreativas,,0.0,0.0,0.0,0.0,Annex IV; recreational boats,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Lanchas_recreativas: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Lanchas_recreativas,,0.0,0.0,0.0,0.0,Annex IV; recreational boats,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Lanchas_recreativas: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Lanchas_recreativas,,0.0,0.0,0.0,0.0,Annex IV; recreational boats,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Lanchas_recreativas: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Terminal_autobuses,,0.0,0.0,0.0,0.0,Annex IV,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Terminal_autobuses: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Terminal_autobuses,,0.0,0.0,0.0,0.0,Annex IV,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Terminal_autobuses: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Terminal_autobuses,,0.0,0.0,0.0,0.0,Annex IV,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Terminal_autobuses: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Terminal_autobuses,,0.0,0.0,0.0,0.0,Annex IV,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Terminal_autobuses: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Terminal_autobuses,,0.0,0.0,0.0,0.0,Annex IV,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Terminal_autobuses: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_NONROAD,Terminal_autobuses,,0.0,0.0,0.0,0.0,Annex IV,0.0,0.0,0.0,0.0,0.0,True,False,mobile_nonroad,False,0.9,0.9,0.9,0.0,0.0,0.0,Mobile Terminal_autobuses: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
